Earning_ID,Driver_ID,Year,Month,Month_Name,Total_Trips,Trip_Earnings_SAR,Incentives_SAR,Surge_Earnings_SAR,Tips_SAR,Uber_Commission_SAR,VAT_SAR,Net_Earnings_SAR,Hours_Online,Average_Rating,Cancellation_Rate,Active_Days
ERN00003884,DRV00095,2025,7,July,87,2286.29,188.79,179.16,167.6,616.36,369.82,1835.66,117.1,4.74,0.09,26
ERN00003885,DRV00095,2025,8,August,81,2573.9,418.33,216.12,299.43,697.5,418.5,2391.78,79.5,4.57,0.12,30
ERN00003886,DRV00095,2025,9,September,46,1338.52,103.58,264.43,160.47,400.74,240.44,1225.82,64,4.4,0.13,22
ERN00003887,DRV00095,2025,10,October,112,3255.52,185.76,597.05,527.14,963.14,577.89,3024.44,90.1,4.4,0.04,30
ERN00003888,DRV00095,2025,11,November,230,5774.98,1123.99,1250.02,645.33,1756.25,1053.75,5984.32,206.7,4.01,0.13,14
ERN00003889,DRV00095,2025,12,December,79,1640.22,287.87,284.13,311.19,481.09,288.65,1753.67,68.4,4.28,0.05,13
ERN00003890,DRV00096,2024,5,May,116,2862.1,307.93,170.89,342.3,758.25,454.95,2470.02,168.8,4.91,0.08,20
ERN00003891,DRV00096,2024,6,June,48,1596.4,154.48,182.14,7.31,444.63,266.78,1228.92,58.7,4.85,0.05,16
ERN00003892,DRV00096,2024,7,July,209,7440.39,1454.14,1192.44,661.49,2158.21,1294.92,7295.33,310.2,4.25,0.1,29
ERN00003893,DRV00096,2024,8,August,105,2177.35,360.86,337.12,184.88,628.62,377.17,2054.42,145.7,3.93,0.1,27
ERN00003894,DRV00096,2024,9,September,163,6440.88,1273.44,681.31,497.54,1780.55,1068.33,6044.29,170.6,4.26,0.1,18
ERN00003895,DRV00096,2024,10,October,261,5022.06,953.84,1192.88,48.45,1553.74,932.24,4731.25,219,4.17,0.05,28
ERN00003896,DRV00096,2024,11,November,158,4748.24,341.49,284.86,437.24,1258.27,754.96,3798.6,192.2,4.58,0.07,24
ERN00003897,DRV00096,2024,12,December,91,3623.18,188.35,196.92,382.03,955.02,573.01,2862.45,90.2,3.86,0.05,11
ERN00003898,DRV00096,2025,1,January,191,5563.91,350.21,892.92,192.66,1614.21,968.52,4416.97,205,4.12,0.1,20
ERN00003899,DRV00096,2025,2,February,284,5966.08,581.07,1391.94,563.95,1839.51,1103.7,5559.83,353.1,4.29,0.09,14
ERN00003900,DRV00096,2025,3,March,37,1530.43,111.8,248.91,112.71,444.84,266.9,1292.11,43.2,4.05,0.11,14
ERN00003901,DRV00096,2025,4,April,91,4054.29,635.61,435.47,379.28,1122.44,673.46,3708.75,108.5,3.88,0.15,23
ERN00003902,DRV00096,2025,5,May,32,748.06,143.38,48.49,102.18,199.14,119.48,723.49,37.5,4.09,0.12,20
ERN00003903,DRV00096,2025,6,June,42,1688.52,316.7,140.26,60.54,457.19,274.32,1474.51,36.5,4.71,0.12,27
ERN00003904,DRV00096,2025,7,July,106,4213.66,805.21,428.5,203.28,1160.54,696.32,3793.79,110.9,4.24,0.06,12
ERN00003905,DRV00096,2025,8,August,56,2099.11,405.9,445.97,229.7,636.27,381.76,2162.65,58.1,4.25,0.15,12
ERN00003906,DRV00096,2025,9,September,35,1328.33,92.68,147.15,12.14,368.87,221.32,990.11,37,4.03,0.11,17
ERN00003907,DRV00096,2025,10,October,162,6296.41,536.98,941.32,462.64,1809.43,1085.66,5342.26,242,4.75,0.03,27
ERN00003908,DRV00096,2025,11,November,275,11282.64,694.87,1696.04,672.14,3244.67,1946.8,9154.22,332.8,4.82,0.15,30
ERN00003909,DRV00096,2025,12,December,133,3531.38,186.76,847.02,334.98,1094.6,656.76,3148.78,113.7,3.97,0.12,13
ERN00003910,DRV00097,2024,10,October,199,7894.81,1482.87,552.55,771.25,2111.84,1267.1,7322.54,244.5,3.83,0.12,30
ERN00003911,DRV00097,2024,11,November,260,6363.5,853.14,1399.97,891.06,1940.87,1164.52,6402.28,239.6,4.39,0.02,13
ERN00003912,DRV00097,2024,12,December,64,2359.38,347.28,129.61,97.59,622.25,373.35,1938.26,52.3,4.45,0.08,21
ERN00003913,DRV00097,2025,1,January,262,7895.97,1113.12,1223.87,1055.72,2279.96,1367.98,7640.74,292.8,3.96,0.03,17
ERN00003914,DRV00097,2025,2,February,256,7420.5,1400.63,1360.57,151.46,2195.27,1317.16,6820.73,215.2,4.81,0.05,19
ERN00003915,DRV00097,2025,3,March,225,8564.7,1470.52,929.42,684.07,2373.53,1424.12,7851.06,292.1,3.83,0.07,21
ERN00003916,DRV00097,2025,4,April,119,4902.99,408.61,666.37,72.57,1392.34,835.4,3822.8,115.5,4.42,0.1,18
ERN00003917,DRV00097,2025,5,May,263,4821.45,641.03,447.13,725.59,1317.14,790.29,4527.77,242.2,3.87,0.1,11
ERN00003918,DRV00097,2025,6,June,99,4072.83,686.52,918.85,184.92,1247.92,748.75,3866.45,106.7,3.92,0.13,19
ERN00003919,DRV00097,2025,7,July,72,2056.27,369.82,225.72,22.37,570.5,342.3,1761.38,105.3,4.44,0.02,24
ERN00003920,DRV00097,2025,8,August,126,4869.25,557.63,425.49,444.13,1323.68,794.21,4178.61,160,4.82,0.03,23
ERN00003921,DRV00097,2025,9,September,115,3524.07,326.12,817.33,107.26,1085.35,651.21,3038.22,133.7,3.86,0.12,23
ERN00003922,DRV00097,2025,10,October,58,1346.13,171.99,131.24,85.97,369.34,221.61,1144.38,71.3,4.7,0.14,19
ERN00003923,DRV00097,2025,11,November,186,5700,617.51,1060.46,54.21,1690.12,1014.07,4727.99,209.2,4.61,0.13,28
ERN00003924,DRV00097,2025,12,December,122,2962.1,191.63,579.56,431.76,885.41,531.25,2748.39,141.1,4.65,0.1,30
ERN00003925,DRV00098,2023,12,December,277,11424.63,1306.26,1181.27,448.22,3151.47,1890.88,9318.03,234.4,4.41,0.05,13
ERN00003926,DRV00098,2024,1,January,133,3463.8,541.98,223.85,3.77,921.91,553.15,2758.34,178.7,4.33,0.09,15
ERN00003927,DRV00098,2024,2,February,291,6794.11,1224.95,1373.96,1268.89,2042.02,1225.21,7394.68,384.9,3.8,0.06,27
ERN00003928,DRV00098,2024,3,March,192,5534.47,323.76,411.25,3.75,1486.43,891.86,3894.94,237.1,4.78,0.03,30
ERN00003929,DRV00098,2024,4,April,267,10999.5,1874.36,631.87,495.92,2907.84,1744.71,9349.1,340.7,4.85,0.11,19
ERN00003930,DRV00098,2024,5,May,262,8681.41,1307.41,1072.25,110.16,2438.41,1463.05,7269.77,251.3,4.13,0.14,19
ERN00003931,DRV00098,2024,6,June,120,4224.75,407.13,791.73,401.01,1254.12,752.47,3818.03,159.6,4.72,0.11,22
ERN00003932,DRV00098,2024,7,July,56,1798.61,275.13,360.28,201.4,539.72,323.83,1771.87,59.3,4.63,0.09,14
ERN00003933,DRV00098,2024,8,August,188,6359.35,1138.32,1446.61,914.89,1951.49,1170.89,6736.79,236.2,4.13,0.05,10
ERN00003934,DRV00098,2024,9,September,21,847.62,149.03,191.96,8.62,259.89,155.94,781.4,22.8,4.64,0.09,27
ERN00003935,DRV00098,2024,10,October,138,5251.42,279.58,791.91,235.15,1510.83,906.5,4140.73,181.3,4.19,0.03,17
ERN00003936,DRV00098,2024,11,November,221,8127.27,1305.02,1948.82,700.79,2519.02,1511.41,8051.47,267.6,3.82,0.03,20
ERN00003937,DRV00098,2024,12,December,81,1618.6,93.55,85.62,4.92,426.05,255.63,1121.01,121,4.51,0.1,16
ERN00003938,DRV00098,2025,1,January,168,3781.21,238.94,678.77,292.75,1114.99,669,3207.68,210.1,4.89,0.12,22
ERN00003939,DRV00098,2025,2,February,259,6337.62,684.06,1364.36,952.29,1925.49,1155.3,6257.54,333.6,4.58,0.1,19
ERN00003940,DRV00098,2025,3,March,226,8417.62,452.8,1426.71,832.63,2461.08,1476.65,7192.03,325.5,4.73,0.13,28
ERN00003941,DRV00098,2025,4,April,134,4567.75,450.66,546.11,95.96,1278.46,767.08,3614.94,181.4,4.75,0.08,14
ERN00003942,DRV00098,2025,5,May,260,11434.79,1848.66,2773.95,815.75,3552.19,2131.31,11189.65,260.6,4.83,0.07,22
ERN00003943,DRV00098,2025,6,June,248,7363.39,1459.36,928.65,1174,2073.01,1243.81,7608.58,292.8,4.73,0.04,25
ERN00003944,DRV00098,2025,7,July,147,5915.94,698.39,957.13,148.84,1718.27,1030.96,4971.07,168.4,4.12,0.05,12
ERN00003945,DRV00098,2025,8,August,125,3128.17,320.23,732.52,618.77,965.17,579.1,3255.42,141.4,3.94,0.11,25
ERN00003946,DRV00098,2025,9,September,42,964.14,180.78,144.81,136.21,277.24,166.34,982.36,52,3.85,0.08,13
ERN00003947,DRV00098,2025,10,October,250,9330.45,829.31,560.59,516.29,2472.76,1483.66,7280.22,312.9,4.18,0.15,16
ERN00003948,DRV00098,2025,11,November,196,5822.34,530.52,1056.1,359.85,1719.61,1031.77,5017.43,213.8,4.95,0.02,30
ERN00003949,DRV00098,2025,12,December,282,11536.67,1771.4,2095.6,1380.36,3408.07,2044.84,11331.12,321.4,4.62,0.04,28
ERN00003950,DRV00099,2022,4,April,141,6217.92,934.05,668.54,340.9,1721.62,1032.97,5406.82,198.5,4.96,0.13,24
ERN00003951,DRV00099,2022,5,May,258,8535.06,472.18,1138.41,610.08,2418.37,1451.02,6886.34,301.9,4.94,0.11,23
ERN00003952,DRV00099,2022,6,June,188,6209.63,585.28,1293.08,28.2,1875.68,1125.41,5115.1,257.6,4.12,0.02,14
ERN00003953,DRV00099,2022,7,July,134,5530.57,506.04,819.82,28.24,1587.6,952.56,4344.51,108.7,3.89,0.02,21
ERN00003954,DRV00099,2022,8,August,30,1162.09,151.99,196.24,1.41,339.58,203.75,968.4,26.5,3.89,0.15,27
ERN00003955,DRV00099,2022,9,September,91,3324.29,362.86,500.33,280.59,956.15,573.69,2938.23,125.9,4.73,0.04,16
ERN00003956,DRV00099,2022,10,October,115,3611.42,561.92,589.21,230.52,1050.16,630.09,3312.82,98.7,4.59,0.14,17
ERN00003957,DRV00099,2022,11,November,270,7836.39,408.77,1747.17,1325.06,2395.89,1437.53,7483.97,403.3,4.47,0.07,14
ERN00003958,DRV00099,2022,12,December,196,5002.55,529.67,1111.36,474.82,1528.48,917.09,4672.83,260,4.26,0.04,21
ERN00003959,DRV00099,2023,1,January,283,7702.15,1457,1253.89,90.43,2239.01,1343.41,6921.05,357.8,4.08,0.05,17
ERN00003960,DRV00099,2023,2,February,156,3519.13,594.25,420.73,549.4,984.97,590.98,3507.56,183.5,4.88,0.05,21
ERN00003961,DRV00099,2023,3,March,292,10243.22,1014.3,1419.73,439.04,2915.74,1749.44,8451.11,242.6,4.35,0.04,11
ERN00003962,DRV00099,2023,4,April,44,1114.47,192.1,249.39,95.26,340.97,204.58,1105.67,60.5,4.77,0.13,29
ERN00003963,DRV00099,2023,5,May,275,8929.29,472.98,1199.97,526.86,2532.32,1519.39,7077.39,409.9,4.79,0.06,13
ERN00003964,DRV00099,2023,6,June,207,7444,464.23,1046.01,875.1,2122.5,1273.5,6433.34,228.1,4.28,0.04,20
ERN00003965,DRV00099,2023,7,July,83,2943.53,400.49,361.43,295.14,826.24,495.74,2678.61,94.9,3.8,0.12,12
ERN00003966,DRV00099,2023,8,August,131,2584.17,449.58,450.39,207.83,758.64,455.18,2478.15,111.5,4.82,0.09,10
ERN00003967,DRV00099,2023,9,September,203,5710.24,912.24,357.67,481.88,1516.98,910.19,5034.86,235.2,3.91,0.07,20
ERN00003968,DRV00099,2023,10,October,187,5721.72,386.58,445.78,811.31,1541.88,925.12,4898.39,152.6,4.99,0.04,13
ERN00003969,DRV00099,2023,11,November,60,1918.73,142.87,132.41,117.08,512.78,307.67,1490.64,83.6,3.92,0.04,17
ERN00003970,DRV00099,2023,12,December,161,5870.52,686.27,877.14,565.05,1686.92,1012.15,5299.91,213,4.83,0.11,11
ERN00003971,DRV00099,2024,1,January,161,5853.49,639.12,1437.97,309.91,1822.87,1093.72,5323.9,218.5,4.02,0.05,13
ERN00003972,DRV00099,2024,2,February,156,3571.34,295.8,880.34,694.15,1112.92,667.75,3660.96,170.5,4.99,0.09,14
ERN00003973,DRV00099,2024,3,March,245,4648.96,544.2,433.19,1064.06,1270.54,762.32,4657.55,331,4.92,0.13,22
ERN00003974,DRV00099,2024,4,April,240,8299.29,1591.96,995.68,58.99,2323.74,1394.25,7227.93,283.3,4.68,0.04,19
ERN00003975,DRV00099,2024,5,May,24,943.8,76.03,137.56,73.13,270.34,162.2,797.98,27,4.12,0.08,29
ERN00003976,DRV00099,2024,6,June,234,9185.2,1793.19,2153.7,94.93,2834.73,1700.84,8691.45,275.2,4.48,0.05,14
ERN00003977,DRV00099,2024,7,July,34,921.3,135.79,224.18,140.03,286.37,171.82,963.11,46,4.59,0.11,30
ERN00003978,DRV00099,2024,8,August,296,9846.81,1444.83,1707.57,818.57,2888.59,1733.16,9196.03,335.9,4.26,0.07,27
ERN00003979,DRV00099,2024,9,September,198,3762.27,245.39,807.79,534.88,1142.51,685.51,3522.31,291.5,4.33,0.11,27
ERN00003980,DRV00099,2024,10,October,44,872.28,76.81,139.01,73.2,252.82,151.69,756.79,50.4,3.94,0.08,20
ERN00003981,DRV00099,2024,11,November,22,594.79,102.39,51.85,54.14,161.66,97,544.51,27.1,4.93,0.02,23
ERN00003982,DRV00099,2024,12,December,218,9269.8,680.85,1388.45,358.39,2664.56,1598.74,7434.19,264.9,4.22,0.13,26
ERN00003983,DRV00099,2025,1,January,154,6091.77,1021.41,587.51,120.59,1669.82,1001.89,5149.57,228.5,4.63,0.1,13
ERN00003984,DRV00099,2025,2,February,22,600.53,112.33,147.06,3.89,186.9,112.14,564.77,30.6,4.55,0.03,15
ERN00003985,DRV00099,2025,3,March,227,5847.53,672.76,801.51,384.53,1662.26,997.36,5046.71,300.7,4.33,0.12,23
ERN00003986,DRV00099,2025,4,April,147,6360.28,1214.73,1158.83,496.63,1879.78,1127.87,6222.82,154.6,4.68,0.05,28
ERN00003987,DRV00099,2025,5,May,260,10308.92,872.48,2437.23,1245.54,3186.54,1911.92,9765.71,284.3,4.19,0.14,10
ERN00003988,DRV00099,2025,6,June,218,5865.68,804.7,1240.58,224.76,1776.57,1065.94,5293.21,297.4,3.8,0.03,21
ERN00003989,DRV00099,2025,7,July,73,3030.82,395.18,287.7,136.87,829.63,497.78,2523.16,64.2,4.6,0.1,19
ERN00003990,DRV00099,2025,8,August,148,4011.45,451.92,797.43,626.98,1202.22,721.33,3964.23,151.5,4.75,0.09,11
ERN00003991,DRV00099,2025,9,September,23,752.6,149.09,141.94,39.53,223.63,134.18,725.35,28,4.98,0.14,22
ERN00003992,DRV00099,2025,10,October,33,1341.29,134.41,295.26,140.04,409.14,245.48,1256.38,29.2,4.65,0.1,21
ERN00003993,DRV00099,2025,11,November,187,7939.24,1567.32,1306.35,735.76,2311.4,1386.84,7850.43,214.6,4.11,0.08,16
ERN00003994,DRV00099,2025,12,December,284,12123.19,1249.72,881.09,66.3,3251.07,1950.64,9118.59,285.5,4.18,0.11,17
ERN00003995,DRV00100,2024,4,April,239,5517.98,626.63,647.27,989.77,1541.31,924.79,5315.55,215.4,4.8,0.13,17
ERN00003996,DRV00100,2024,5,May,138,3697,551.16,209.51,29.06,976.63,585.98,2924.12,201.7,4.23,0.03,23
ERN00003997,DRV00100,2024,6,June,102,3293.61,208.72,260.55,473.4,888.54,533.12,2814.62,144.7,4.28,0.14,27
ERN00003998,DRV00100,2024,7,July,69,2699.95,507.19,546.36,168.42,811.58,486.95,2623.39,59.1,3.87,0.08,16
ERN00003999,DRV00100,2024,8,August,299,12793.59,2190.94,1737.54,748.48,3632.78,2179.67,11658.1,337.2,4.18,0.13,20
ERN00004000,DRV00100,2024,9,September,223,7041.5,542.66,1433.35,672.91,2118.71,1271.23,6300.48,330.3,4.07,0.03,19
ERN00004001,DRV00100,2024,10,October,141,4441.79,781.11,459.09,204.81,1225.22,735.13,3926.45,149.6,4.34,0.14,10
ERN00004002,DRV00100,2024,11,November,160,4349.42,222.4,450.39,126.48,1199.95,719.97,3228.77,131.7,4.64,0.12,24
ERN00004003,DRV00100,2024,12,December,76,2361.89,346.16,448.34,44.67,702.56,421.53,2076.97,67.2,4.03,0.11,20
ERN00004004,DRV00100,2025,1,January,191,6148.51,964.58,1371.26,749.72,1879.94,1127.97,6226.16,177.7,4.94,0.12,19
ERN00004005,DRV00100,2025,2,February,100,4276.21,712.72,826.91,303.81,1275.78,765.47,4078.4,87.7,4.65,0.11,27
ERN00004006,DRV00100,2025,3,March,226,5294.42,484.77,818.13,402.65,1528.14,916.88,4554.95,256.3,3.84,0.14,26
ERN00004007,DRV00100,2025,4,April,182,3327.16,620.05,779.7,465.36,1026.71,616.03,3549.53,158.2,4.08,0.1,24
ERN00004008,DRV00100,2025,5,May,194,7002.7,1157.69,1280.4,933.57,2070.78,1242.46,7061.12,283.8,3.87,0.1,24
ERN00004009,DRV00100,2025,6,June,122,4779.82,578.24,935.13,340.81,1428.74,857.24,4348.02,150.8,4.11,0.05,30
ERN00004010,DRV00100,2025,7,July,167,3242.1,457.38,785.79,652.83,1006.97,604.18,3526.95,196.6,4.83,0.03,24
ERN00004011,DRV00100,2025,8,August,96,3596.75,670.35,599.87,102.91,1049.15,629.49,3291.24,80.3,4.84,0.03,13
ERN00004012,DRV00100,2025,9,September,105,2474.9,432.94,235.11,524.71,677.5,406.5,2583.66,143.7,4.93,0.04,16
ERN00004013,DRV00100,2025,10,October,138,3822.38,702.06,572.47,466.21,1098.71,659.23,3805.18,206.2,4.14,0.1,26
ERN00004014,DRV00100,2025,11,November,259,9498.56,1852.81,696.42,61.98,2548.74,1529.25,8031.78,291.6,4.4,0.13,10
ERN00004015,DRV00100,2025,12,December,226,5022.33,657.72,1140.54,33.87,1540.72,924.43,4389.31,249.2,4.71,0.05,25
ERN00004016,DRV00101,2021,3,March,193,7009.74,1322.86,1560.5,586.15,2142.56,1285.54,7051.15,180,4.96,0.15,30
ERN00004017,DRV00101,2021,4,April,43,1433.33,198.96,98.9,182.42,383.06,229.83,1300.72,34.5,4.79,0.14,17
ERN00004018,DRV00101,2021,5,May,228,6954.03,416.66,1222.46,947.21,2044.12,1226.47,6269.77,312.7,4.82,0.14,20
ERN00004019,DRV00101,2021,6,June,204,4563.4,381.27,790.1,160.3,1338.38,803.02,3753.67,171.6,3.93,0.12,16
ERN00004020,DRV00101,2021,7,July,282,10945.37,1210.88,2508.91,1283.69,3363.57,2018.14,10567.14,402.1,4.93,0.12,16
ERN00004021,DRV00101,2021,8,August,23,777.94,93.36,178.05,10.93,239,143.4,677.88,32.1,4.82,0.05,19
ERN00004022,DRV00101,2021,9,September,210,5899.42,667.67,342.87,927.8,1560.57,936.34,5340.85,180.4,4.71,0.02,30
ERN00004023,DRV00101,2021,10,October,214,5678.64,755.85,1399.8,140.76,1769.61,1061.77,5143.67,254.6,3.95,0.1,13
ERN00004024,DRV00101,2021,11,November,53,1547.84,119.67,175.44,250,430.82,258.49,1403.64,71.9,4.97,0.08,30
ERN00004025,DRV00101,2021,12,December,161,3512.86,591.94,572.86,476.49,1021.43,612.86,3519.86,182.1,4.31,0.08,29
ERN00004026,DRV00101,2022,1,January,249,7929.72,1323.41,708.75,1215.64,2159.62,1295.77,7722.13,256.8,4.75,0.1,18
ERN00004027,DRV00101,2022,2,February,197,7280.82,1196.13,913.76,594.83,2048.64,1229.19,6707.71,261.9,3.96,0.05,14
ERN00004028,DRV00101,2022,3,March,66,1198.9,112.79,94.41,146.28,323.33,194,1035.05,73.8,4.41,0.15,18
ERN00004029,DRV00101,2022,4,April,123,4996.72,573.13,1233.4,251.93,1557.53,934.52,4563.13,165.7,4.25,0.06,15
ERN00004030,DRV00101,2022,5,May,257,5148.63,993.47,1204.16,484.63,1588.2,952.92,5289.77,364.6,4.22,0.12,27
ERN00004031,DRV00101,2022,6,June,187,5851.48,887.38,1217.47,154.71,1767.24,1060.34,5283.46,162.2,4.45,0.06,29
ERN00004032,DRV00101,2022,7,July,232,10195.42,1735.82,964.45,514.31,2789.97,1673.98,8946.05,279.5,4.23,0.04,29
ERN00004033,DRV00101,2022,8,August,202,6337.2,997.83,832.45,728.19,1792.41,1075.45,6027.81,174.2,4.51,0.15,15
ERN00004034,DRV00101,2022,9,September,163,5886.5,627.69,510.35,269.08,1599.21,959.53,4734.88,166.5,3.91,0.07,30
ERN00004035,DRV00101,2022,10,October,144,2684.45,453.85,494.42,483.35,794.72,476.83,2844.52,202.8,3.81,0.05,11
ERN00004036,DRV00101,2022,11,November,134,5566.85,383.61,297.24,227.86,1466.02,879.61,4129.93,111,4.37,0.15,19
ERN00004037,DRV00101,2022,12,December,160,3496.63,440.22,214.57,292.36,927.8,556.68,2959.3,185.3,4.87,0.06,16
ERN00004038,DRV00101,2023,1,January,35,863.02,148.92,121.97,146.87,246.25,147.75,886.78,37.4,4.96,0.03,14
ERN00004039,DRV00101,2023,2,February,246,10467.91,1876.14,1471.2,458.67,2984.78,1790.87,9498.27,200.4,4.51,0.08,27
ERN00004040,DRV00101,2023,3,March,47,1216.38,221.8,126.34,207.94,335.68,201.41,1235.37,59.9,4.51,0.08,16
ERN00004041,DRV00101,2023,4,April,253,9644.58,619.96,490.36,749.38,2533.74,1520.24,7450.3,235.8,3.86,0.06,15
ERN00004042,DRV00101,2023,5,May,272,7216.43,584.02,1456.52,1153.78,2168.24,1300.94,6941.57,321.1,4.06,0.12,26
ERN00004043,DRV00101,2023,6,June,229,4585.67,897.14,812.92,17.69,1349.65,809.79,4153.98,221.4,4.18,0.02,26
ERN00004044,DRV00101,2023,7,July,119,4479.91,265.46,398.77,405.4,1219.67,731.8,3598.07,123.5,3.95,0.09,25
ERN00004045,DRV00101,2023,8,August,128,3344.74,346.57,542.6,201.81,971.83,583.1,2880.79,108,4.46,0.07,26
ERN00004046,DRV00101,2023,9,September,267,6054.77,497.12,1407.13,319.24,1865.48,1119.29,5293.49,251.1,4.97,0.1,14
ERN00004047,DRV00101,2023,10,October,66,2478.32,288.66,479.71,305.17,739.51,443.7,2368.65,60.7,4.64,0.06,14
ERN00004048,DRV00101,2023,11,November,125,2735.17,536.29,411.22,523.8,786.6,471.96,2947.92,186.9,4.13,0.04,10
ERN00004049,DRV00101,2023,12,December,118,4123.11,311.21,399.31,282.98,1130.61,678.36,3307.64,115.7,3.84,0.07,30
ERN00004050,DRV00101,2024,1,January,80,3168.93,435.81,604.08,152.68,943.25,565.95,2852.3,117.8,4.87,0.02,21
ERN00004051,DRV00101,2024,2,February,117,3038.14,473.19,207.93,539.33,811.52,486.91,2960.16,153.2,4.57,0.09,13
ERN00004052,DRV00101,2024,3,March,126,3365.46,314.2,836.24,13.45,1050.42,630.25,2848.68,159,4.11,0.08,19
ERN00004053,DRV00101,2024,4,April,161,3189.89,235.18,585.48,784.41,943.84,566.31,3284.81,212,3.81,0.14,19
ERN00004054,DRV00101,2024,5,May,130,5340.88,539.66,994.6,436.97,1583.87,950.32,4777.92,106.4,4.19,0.14,20
ERN00004055,DRV00101,2024,6,June,83,2630.33,203.53,301.58,50.67,732.98,439.79,2013.34,106.5,3.82,0.14,27
ERN00004056,DRV00101,2024,7,July,139,4775.39,314.71,502.86,647.27,1319.56,791.74,4128.93,155,3.89,0.12,10
ERN00004057,DRV00101,2024,8,August,108,4581.76,254.38,589.66,181.34,1292.86,775.71,3538.57,129.5,4.74,0.12,21
ERN00004058,DRV00101,2024,9,September,31,1163.79,95.96,222.2,132.25,346.5,207.9,1059.8,43.4,4.99,0.15,30
ERN00004059,DRV00101,2024,10,October,71,1715.15,245.73,423.52,287.99,534.67,320.8,1816.92,74.2,3.98,0.07,28
ERN00004060,DRV00101,2024,11,November,185,4638.06,392.7,423.58,394.24,1265.41,759.25,3823.92,162.8,4.94,0.08,20
ERN00004061,DRV00101,2024,12,December,44,1284.6,72.32,118.36,107.97,350.74,210.44,1022.07,51.8,3.91,0.07,12
ERN00004062,DRV00101,2025,1,January,181,7636.96,1262.5,645.8,252.16,2070.69,1242.41,6484.32,258.5,4,0.06,16
ERN00004063,DRV00101,2025,2,February,221,7971.6,1356.75,1818.27,1017.54,2447.47,1468.48,8248.21,205.8,4.98,0.02,12
ERN00004064,DRV00101,2025,3,March,150,3500.58,637.89,399.44,260.47,975,585,3238.38,147.6,4.01,0.06,20
ERN00004065,DRV00101,2025,4,April,26,839.97,142.93,113.01,43.82,238.25,142.95,758.53,25.6,4.07,0.06,30
ERN00004066,DRV00101,2025,5,May,23,927.55,121.78,82.3,105.59,252.46,151.48,833.28,27.3,4.45,0.1,21
ERN00004067,DRV00101,2025,6,June,284,11396.5,1368.34,747.68,112.67,3036.05,1821.63,8767.51,301.4,4.47,0.03,24
ERN00004068,DRV00101,2025,7,July,258,9867.92,1789.22,2139.8,773.09,3001.93,1801.16,9766.94,360.4,3.88,0.11,19
ERN00004069,DRV00101,2025,8,August,224,6350.86,440.54,963.67,192.78,1828.63,1097.18,5022.04,334.8,4.49,0.03,30
ERN00004070,DRV00101,2025,9,September,183,7978.15,581.83,1322.38,87.18,2325.13,1395.08,6249.33,260.6,4.61,0.07,30
ERN00004071,DRV00101,2025,10,October,300,6523.98,720.7,1559.7,1015.09,2020.92,1212.55,6586,344,4.07,0.07,17
ERN00004072,DRV00101,2025,11,November,235,5116.56,870.07,451.85,782.63,1392.1,835.26,4993.75,207.6,4.42,0.07,16
ERN00004073,DRV00101,2025,12,December,149,2900.01,257.68,394.53,293.49,823.63,494.18,2527.9,148,3.9,0.12,11
ERN00004074,DRV00102,2023,5,May,26,515.31,79.94,78.64,106.75,148.49,89.09,543.06,25,3.92,0.03,21
ERN00004075,DRV00102,2023,6,June,229,6167.64,1032.21,602.72,856.39,1692.59,1015.55,5950.82,216.8,4.48,0.08,22
ERN00004076,DRV00102,2023,7,July,186,3477.72,322.97,764.36,536.51,1060.52,636.31,3404.73,267.1,4.7,0.07,20
ERN00004077,DRV00102,2023,8,August,237,9340.34,1072.05,485.64,534.62,2456.49,1473.9,7502.26,348.6,3.85,0.1,28
ERN00004078,DRV00102,2023,9,September,240,6707.86,392.99,702.68,99.86,1852.63,1111.58,4939.18,282.9,4.85,0.08,12
ERN00004079,DRV00102,2023,10,October,55,1796.4,140.72,443.82,14.53,560.06,336.03,1499.38,70.6,4.96,0.05,16
ERN00004080,DRV00102,2023,11,November,133,5314.61,1009.65,820.96,264.17,1533.89,920.34,4955.16,165.5,4.76,0.14,16
ERN00004081,DRV00102,2023,12,December,47,1520.25,131.16,112.75,95.22,408.25,244.95,1206.18,41.3,3.82,0.07,25
ERN00004082,DRV00102,2024,1,January,31,1253.85,241.88,63.84,94.29,329.42,197.65,1126.79,38.5,4.71,0.03,18
ERN00004083,DRV00102,2024,2,February,171,7644.81,965.96,543.91,26.92,2047.18,1228.31,5906.11,196.1,4.26,0.12,25
ERN00004084,DRV00102,2024,3,March,215,8023.36,806.12,1797.19,149.43,2455.14,1473.08,6847.88,260.2,4.32,0.04,11
ERN00004085,DRV00102,2024,4,April,86,2372.01,366.08,550.16,140.08,730.54,438.33,2259.46,90.7,4.84,0.06,18
ERN00004086,DRV00102,2024,5,May,232,5283.88,635.4,1285.64,804.93,1642.38,985.43,5382.04,302.6,4.78,0.06,22
ERN00004087,DRV00102,2024,6,June,116,2854.69,229.93,539.69,529.99,848.6,509.16,2796.54,142.9,3.9,0.03,19
ERN00004088,DRV00102,2024,7,July,158,4648.76,613.29,795.28,522.48,1361.01,816.61,4402.19,151.2,3.88,0.05,28
ERN00004089,DRV00102,2024,8,August,84,3749.05,720.27,395.26,5.61,1036.08,621.65,3212.46,124.1,4.29,0.07,16
