Trip_ID,Rider_ID,Driver_ID,Trip_Date,Trip_Time,Day_of_Week,Pickup_Location,Dropoff_Location,City,Service_Type,Distance_KM,Duration_Minutes,Base_Fare_SAR,Surge_Multiplier,Final_Fare_SAR,Payment_Method,Status,Cancellation_Reason,Driver_Rating,Rider_Rating,Is_Peak_Hour
TRP00000385,RDR000024,DRV00311,3/7/2022 0:00,0.447222222,Monday,Riyadh Park Mall,Kingdom Centre,Riyadh,UberX,6.9,23,34.67,1,34.67,Debit Card,Completed,Rider Cancelled,4.4,3.7,0
TRP00000386,RDR000693,DRV00311,1/30/2023 0:00,0.788194444,Monday,Dhahran Mall,Al Khobar Corniche,Dhahran,UberComfort,9.7,40,44.18,1,44.18,Mada,No-Show,Payment Issue,3.9,4,1
TRP00000387,RDR000693,DRV00021,3/20/2022 0:00,0.164583333,Sunday,Dhahran Mall,Scitech,Dhahran,UberX,28.8,79,104.85,1,104.85,Mada,Completed,Rider Cancelled,4.4,4.2,0
TRP00000388,RDR000693,DRV00311,11/24/2024 0:00,0.645138889,Sunday,Dhahran Hills,Al Khobar,Dhahran,UberX,27.9,56,117.2,1,117.2,Debit Card,Cancelled,Other,3.9,4,0
TRP00000389,RDR000693,DRV00077,6/23/2021 0:00,0.214583333,Wednesday,Saudi Aramco,Dhahran Hills,Dhahran,UberX,8.3,17,43.25,1,43.25,Mada,Completed,Rider Cancelled,3.6,4.1,0
TRP00000390,RDR000693,DRV00311,12/20/2024 0:00,0.402083333,Friday,Dammam,Al Khobar,Dhahran,UberComfort,43.6,185,131.15,1,131.15,Mada,No-Show,No Driver Available,3.9,4,1
TRP00000391,RDR000693,DRV00310,4/30/2023 0:00,0.116666667,Sunday,Dhahran Hills,Dammam,Dhahran,UberX,14.6,35,61.6,1,61.6,Mada,Completed,Rider Cancelled,4.3,4.5,0
TRP00000392,RDR000693,DRV00254,10/24/2021 0:00,0.781944444,Sunday,Al Khobar,King Fahd University,Dhahran,UberXL,33.1,126,146.98,1.93,283.67,Mada,Completed,Rider Cancelled,3.9,4.4,1
TRP00000393,RDR000693,DRV00029,5/10/2024 0:00,0.647916667,Friday,Al Danah,Al Khobar,Dhahran,UberComfort,40,107,118.14,1,118.14,Debit Card,Completed,Rider Cancelled,4.2,4.7,0
TRP00000394,RDR000399,DRV00233,9/9/2024 0:00,0.05625,Monday,Jeddah Waterfront,Jeddah Islamic Port,Jeddah,UberComfort,2.5,6,30.26,1,30.26,Debit Card,Completed,Rider Cancelled,4.3,4,0
TRP00000395,RDR000399,DRV00034,6/15/2025 0:00,0.43125,Sunday,Fakieh Aquarium,King Abdulaziz International Airport,Jeddah,UberComfort,10.3,46,58.79,1,58.79,Debit Card,Completed,Rider Cancelled,4.5,4.2,0
TRP00000396,RDR000399,DRV00311,12/15/2025 0:00,0.747916667,Monday,Jeddah Waterfront,Tahlia Street,Jeddah,UberXL,41.9,90,153.94,1,153.94,Debit Card,Cancelled,No Driver Available,3.9,4,1
TRP00000397,RDR000399,DRV00311,8/2/2023 0:00,0.275,Wednesday,Jeddah Waterfront,Fakieh Aquarium,Jeddah,UberX,43.7,124,112.88,1,112.88,Mada,Cancelled,Other,3.9,4,0
TRP00000398,RDR000399,DRV00174,3/25/2025 0:00,0.507638889,Tuesday,Jeddah Islamic Port,Red Sea Mall,Jeddah,UberSELECT,32.3,95,87.85,1,87.85,Debit Card,Completed,Rider Cancelled,4.1,4.7,0
TRP00000399,RDR000399,DRV00116,1/1/2025 0:00,0.382638889,Wednesday,Red Sea Mall,Fakieh Aquarium,Jeddah,UberX,35.4,167,110.59,2.1,232.24,Debit Card,Completed,Rider Cancelled,3.8,4.9,1
TRP00000400,RDR000399,DRV00003,9/15/2025 0:00,0.422916667,Monday,Red Sea Mall,Jeddah Islamic Port,Jeddah,UberComfort,10.8,22,54.94,1,54.94,Credit Card,Completed,Rider Cancelled,4,3.6,0
TRP00000401,RDR000399,DRV00311,6/19/2024 0:00,0.622222222,Wednesday,King Abdulaziz International Airport,Jeddah Corniche,Jeddah,UberBLACK,34.9,147,107.75,1,107.75,Debit Card,Cancelled,Driver Cancelled,3.9,4,0
TRP00000402,RDR000399,DRV00082,1/27/2024 0:00,0.386805556,Saturday,Tahlia Street,Jeddah Waterfront,Jeddah,UberXL,30.9,87,91.25,1.48,135.05,Debit Card,Completed,Rider Cancelled,3.8,4,1
TRP00000403,RDR000399,DRV00362,7/4/2025 0:00,0.4,Friday,Al Balad,Jeddah Corniche,Jeddah,UberX,15.4,72,56.21,1.58,88.81,Debit Card,Completed,Rider Cancelled,4.9,3.6,1
TRP00000404,RDR000399,DRV00311,8/18/2024 0:00,0.239583333,Sunday,Jeddah Islamic Port,Al Andalus Mall,Jeddah,UberBLACK,17.3,51,77.83,1,77.83,Debit Card,No-Show,Other,3.9,4,0
TRP00000405,RDR000399,DRV00159,8/25/2025 0:00,0.608333333,Monday,Jeddah Corniche,Red Sea Mall,Jeddah,UberXL,6.2,18,49.89,1,49.89,Apple Pay,Completed,Rider Cancelled,4.9,3.7,0
TRP00000406,RDR000399,DRV00311,7/20/2024 0:00,0.507638889,Saturday,Jeddah Waterfront,Fakieh Aquarium,Jeddah,UberXL,23,50,76.37,1,76.37,Debit Card,No-Show,Driver Cancelled,3.9,4,0
TRP00000407,RDR000399,DRV00233,7/4/2024 0:00,0.816666667,Thursday,Jeddah Corniche,Jeddah Islamic Port,Jeddah,UberX,19.4,80,59.29,1.62,96.05,Debit Card,Completed,Rider Cancelled,4.3,4.1,1
TRP00000408,RDR000399,DRV00241,1/25/2025 0:00,0.229166667,Saturday,Fakieh Aquarium,Red Sea Mall,Jeddah,UberSELECT,11,44,61.19,1,61.19,Debit Card,Completed,Rider Cancelled,4.3,3.9,0
TRP00000409,RDR000399,DRV00233,10/1/2023 0:00,0.999305556,Sunday,Jeddah Islamic Port,Al Andalus Mall,Jeddah,UberX,27.5,93,105.86,1.16,122.8,Cash,Completed,Rider Cancelled,4.9,3.6,1
TRP00000410,RDR000797,DRV00395,6/2/2025 0:00,0.8625,Monday,Tabuk Castle,Maqna,Tabuk,UberComfort,37.1,172,162.76,1.8,292.97,Cash,Completed,Rider Cancelled,3.7,3.7,1
TRP00000411,RDR000797,DRV00369,7/14/2025 0:00,0.591666667,Monday,Tayma,Prince Sultan Park,Tabuk,UberSELECT,26.5,125,98.29,1,98.29,Cash,Completed,Rider Cancelled,5,4,0
TRP00000412,RDR000797,DRV00188,9/26/2024 0:00,0.813888889,Thursday,Prince Sultan Park,Maqna,Tabuk,UberSELECT,4.7,22,33.51,1.05,35.19,Cash,Completed,Rider Cancelled,3.7,3.9,1
TRP00000413,RDR000797,DRV00284,7/21/2025 0:00,0.527777778,Monday,Tabuk Regional Airport,Tabuk University,Tabuk,UberXL,18.4,66,86.3,1,86.3,Debit Card,Completed,Rider Cancelled,4.1,4.9,0
TRP00000414,RDR000797,DRV00053,2/16/2025 0:00,0.880555556,Sunday,Maqna,Tabuk Castle,Tabuk,UberX,29.9,72,130.59,1,130.59,Mada,Completed,Rider Cancelled,3.7,4.7,0
TRP00000415,RDR000797,DRV00032,4/27/2025 0:00,0.799305556,Sunday,Tabuk University,Haql,Tabuk,UberXL,25.7,86,90.45,1.36,123.01,Cash,Completed,Rider Cancelled,4.4,4.8,1
TRP00000416,RDR000797,DRV00311,4/20/2025 0:00,0.733333333,Sunday,Tabuk Regional Airport,Tabuk Castle,Tabuk,UberX,26.4,108,74,1,74,Cash,Cancelled,Rider Cancelled,3.9,4,1
TRP00000417,RDR000797,DRV00311,10/1/2025 0:00,0.704166667,Wednesday,Al Ula,Al Bad,Tabuk,UberBLACK,5.4,25,43.84,1,43.84,Cash,Cancelled,Rider Cancelled,3.9,4,0
TRP00000418,RDR000797,DRV00371,6/25/2025 0:00,0.763194444,Wednesday,Haql,Tabuk Castle,Tabuk,UberSELECT,25,50,101.29,2.47,250.19,Cash,Completed,Rider Cancelled,4,4,1
TRP00000419,RDR000797,DRV00311,12/16/2024 0:00,0.072222222,Monday,Haql,Al Ula,Tabuk,UberBLACK,13.2,51,75.26,1,75.26,Mada,Cancelled,No Driver Available,3.9,4,0
TRP00000420,RDR000797,DRV00144,10/5/2024 0:00,0.396527778,Saturday,Al Disah Valley,Tayma,Tabuk,UberBLACK,5.3,23,47.51,1.26,59.86,Cash,Completed,Rider Cancelled,3.5,3.7,1
TRP00000421,RDR000797,DRV00171,12/8/2024 0:00,0.894444444,Sunday,Tabuk Regional Airport,Maqna,Tabuk,UberSELECT,35.6,96,106.98,1,106.98,Cash,Completed,Rider Cancelled,5,5,0
TRP00000422,RDR000797,DRV00311,11/16/2025 0:00,0.203472222,Sunday,Tabuk University,Prince Sultan Park,Tabuk,UberXL,12.2,40,61.12,1,61.12,Cash,Cancelled,No Driver Available,3.9,4,0
TRP00000423,RDR000742,DRV00307,8/27/2021 0:00,0.048611111,Friday,Rashid Mega Mall,Al Noor Mall,Medina,UberXL,15,63,78.56,1,78.56,Mada,Completed,Rider Cancelled,4.6,4.2,0
TRP00000424,RDR000742,DRV00311,3/24/2025 0:00,0.0125,Monday,Rashid Mega Mall,Al Noor Mall,Medina,UberSELECT,43.4,175,119.13,1,119.13,Cash,Cancelled,No Driver Available,3.9,4,0
TRP00000425,RDR000742,DRV00311,5/30/2023 0:00,0.428472222,Tuesday,Old Bazaar,Quba Mosque,Medina,UberSELECT,30.1,95,132.98,1,132.98,Mada,Cancelled,Other,3.9,4,0
TRP00000426,RDR000742,DRV00025,2/20/2024 0:00,0.905555556,Tuesday,Mount Uhud,Al Noor Mall,Medina,UberBLACK,2.5,5,36.51,1,36.51,Apple Pay,Completed,Rider Cancelled,4.5,4,0
TRP00000427,RDR000742,DRV00311,7/8/2022 0:00,0.042361111,Friday,Date Market,Quba Mosque,Medina,UberX,42.4,168,177.9,1,177.9,Credit Card,Cancelled,Rider Cancelled,3.9,4,0
TRP00000428,RDR000742,DRV00311,4/27/2021 0:00,0.797222222,Tuesday,Al Noor Mall,Mount Uhud,Medina,UberX,31.9,88,115.63,1,115.63,Apple Pay,Cancelled,Payment Issue,3.9,4,1
TRP00000429,RDR000742,DRV00075,2/20/2025 0:00,0.95625,Thursday,Hejaz Railway Museum,Old Bazaar,Medina,UberComfort,35.6,100,93.47,1.66,155.16,Mada,Completed,Rider Cancelled,4.9,3.9,1
TRP00000430,RDR000742,DRV00321,8/8/2022 0:00,0.809027778,Monday,Mount Uhud,Taibah University,Medina,UberX,8.2,35,37.63,1.11,41.77,Cash,Completed,Rider Cancelled,3.9,3.6,1
TRP00000431,RDR000742,DRV00321,7/24/2020 0:00,0.63125,Friday,Al-Masjid an-Nabawi,Quba Mosque,Medina,UberXL,13.5,55,78.04,1,78.04,Mada,Completed,Rider Cancelled,4.9,4.2,0
TRP00000432,RDR000742,DRV00105,2/20/2021 0:00,0.718055556,Saturday,Al-Masjid an-Nabawi,Rashid Mega Mall,Medina,UberXL,7.2,25,51.68,1.97,101.81,Mada,Completed,Rider Cancelled,3.6,5,1
TRP00000433,RDR000742,DRV00311,3/1/2024 0:00,0.120138889,Friday,Rashid Mega Mall,Old Bazaar,Medina,UberComfort,9.6,20,41.44,1,41.44,Apple Pay,Cancelled,Payment Issue,3.9,4,0
TRP00000434,RDR000140,DRV00399,10/13/2022 0:00,0.852777778,Thursday,Tayma,Maqna,Tabuk,UberX,10.3,42,48.15,1.8,86.67,Cash,Completed,Rider Cancelled,4.3,4,1
TRP00000435,RDR000140,DRV00311,5/26/2022 0:00,0.05625,Thursday,Tabuk Castle,Prince Sultan Park,Tabuk,UberX,19.4,51,80.02,1,80.02,Credit Card,Cancelled,Other,3.9,4,0
TRP00000436,RDR000140,DRV00369,7/22/2025 0:00,0.332638889,Tuesday,Al Disah Valley,Tabuk Castle,Tabuk,UberComfort,23,47,109.01,1.95,212.57,Credit Card,Completed,Rider Cancelled,4.5,3.5,1
TRP00000437,RDR000140,DRV00225,11/12/2024 0:00,0.798611111,Tuesday,Haql,Al Disah Valley,Tabuk,UberX,6.9,26,31.24,2.11,65.92,Credit Card,Completed,Rider Cancelled,4,4.8,1
TRP00000438,RDR000140,DRV00053,12/26/2022 0:00,0.9,Monday,Al Bad,Maqna,Tabuk,UberSELECT,38,166,157.98,1,157.98,Credit Card,Completed,Rider Cancelled,3.7,3.7,0
TRP00000439,RDR000140,DRV00311,5/19/2024 0:00,0.715277778,Sunday,Tabuk University,Tayma,Tabuk,UberBLACK,3.8,8,48.23,1,48.23,Credit Card,No-Show,Driver Cancelled,3.9,4,1
TRP00000440,RDR000140,DRV00311,1/14/2025 0:00,0.083333333,Tuesday,Tabuk Castle,Tayma,Tabuk,UberX,32.4,122,101.59,1,101.59,Credit Card,No-Show,Payment Issue,3.9,4,0
TRP00000441,RDR000140,DRV00369,6/19/2023 0:00,0.194444444,Monday,Al Ula,Haql,Tabuk,UberXL,19.7,94,82.02,1,82.02,Credit Card,Completed,Rider Cancelled,4.2,4.9,0
TRP00000442,RDR000140,DRV00311,12/30/2023 0:00,0.476388889,Saturday,Tabuk Castle,Haql,Tabuk,UberComfort,10.3,51,62.01,1,62.01,Credit Card,No-Show,Other,3.9,4,0
TRP00000443,RDR000140,DRV00247,11/28/2024 0:00,0.8625,Thursday,Tayma,Tabuk Regional Airport,Tabuk,UberX,10.3,45,57.24,1.06,60.67,Credit Card,Completed,Rider Cancelled,3.8,4.5,1
TRP00000444,RDR000140,DRV00099,11/27/2023 0:00,0.26875,Monday,Al Ula,Prince Sultan Park,Tabuk,UberBLACK,36.6,156,112.48,1,112.48,Credit Card,Completed,Rider Cancelled,3.7,3.5,0
TRP00000445,RDR000140,DRV00141,9/15/2022 0:00,0.323611111,Thursday,Tabuk University,Tabuk Regional Airport,Tabuk,UberXL,10.5,42,57.52,2.3,132.3,Credit Card,Completed,Rider Cancelled,3.6,4.6,1
TRP00000446,RDR000140,DRV00188,7/18/2023 0:00,0.104166667,Tuesday,Haql,Tabuk University,Tabuk,UberX,40.3,98,170.21,1,170.21,Credit Card,Completed,Rider Cancelled,3.7,4.6,0
TRP00000447,RDR000140,DRV00395,10/27/2023 0:00,0.264583333,Friday,Maqna,Tabuk Castle,Tabuk,UberBLACK,4.6,11,48.91,1,48.91,Credit Card,Completed,Rider Cancelled,4,4.8,0
TRP00000448,RDR000140,DRV00247,11/19/2025 0:00,0.83125,Wednesday,Maqna,Haql,Tabuk,UberComfort,5.7,26,43.91,2.1,92.21,Debit Card,Completed,Rider Cancelled,4.8,3.9,1
TRP00000449,RDR000140,DRV00043,9/12/2023 0:00,0.435416667,Tuesday,Haql,Tayma,Tabuk,UberBLACK,42.7,202,193.38,1,193.38,Credit Card,Completed,Rider Cancelled,5,4.6,0
TRP00000450,RDR000140,DRV00124,9/10/2024 0:00,0.684027778,Tuesday,Tabuk University,Al Disah Valley,Tabuk,UberXL,23.3,52,110.09,1,110.09,Credit Card,Completed,Rider Cancelled,3.7,3.9,0
TRP00000451,RDR000140,DRV00311,10/25/2022 0:00,0.020833333,Tuesday,Al Ula,Maqna,Tabuk,UberXL,38.9,165,104.52,1,104.52,Cash,No-Show,Driver Cancelled,3.9,4,0
TRP00000452,RDR000251,DRV00387,9/6/2025 0:00,0.853472222,Saturday,Saudi Aramco,Dhahran Mall,Dhahran,UberXL,40.4,121,107.83,2.03,218.89,Cash,Completed,Rider Cancelled,4.4,3.8,1
TRP00000453,RDR000251,DRV00266,8/19/2025 0:00,0.999305556,Tuesday,Saudi Aramco,Dammam,Dhahran,UberSELECT,40.2,93,134.08,1.1,147.49,Debit Card,Completed,Rider Cancelled,3.8,4.3,1
TRP00000454,RDR000251,DRV00311,5/10/2025 0:00,0.427083333,Saturday,Al Khobar,King Fahd University,Dhahran,UberXL,33.7,143,154.66,1,154.66,Cash,No-Show,Driver Cancelled,3.9,4,0
TRP00000455,RDR000251,DRV00353,7/15/2025 0:00,0.696527778,Tuesday,Dhahran Hills,Scitech,Dhahran,UberX,4.7,14,29.87,1,29.87,Cash,Completed,Rider Cancelled,4.6,4.5,0
TRP00000456,RDR000251,DRV00068,7/28/2025 0:00,0.610416667,Monday,Aramco Residential Camp,King Fahd University,Dhahran,UberComfort,40.4,136,112.75,1,112.75,Cash,Completed,Rider Cancelled,3.7,3.9,0
TRP00000457,RDR000251,DRV00310,11/10/2025 0:00,0.204861111,Monday,Al Khobar Corniche,Dammam,Dhahran,UberX,14.6,71,54.99,1,54.99,Cash,Completed,Rider Cancelled,4.2,4.5,0
TRP00000458,RDR000251,DRV00381,4/2/2025 0:00,0.038194444,Wednesday,Al Khobar Corniche,Dammam,Dhahran,UberSELECT,19.7,59,84.75,1,84.75,Cash,Completed,Rider Cancelled,4.8,4.2,0
TRP00000459,RDR000251,DRV00346,5/7/2025 0:00,0.381944444,Wednesday,Scitech,Al Khobar Corniche,Dhahran,UberXL,18,51,86.66,1.24,107.46,Cash,Completed,Rider Cancelled,4.9,4.4,1
TRP00000460,RDR000175,DRV00126,4/19/2024 0:00,0.947222222,Friday,Jeddah Corniche,Al Balad,Jeddah,UberComfort,7,34,40.66,2,81.32,Debit Card,Completed,Rider Cancelled,3.8,4.6,1
TRP00000461,RDR000175,DRV00235,11/7/2024 0:00,0.606944444,Thursday,Jeddah Corniche,Jeddah Islamic Port,Jeddah,UberSELECT,7.2,14,54.34,1,54.34,Debit Card,Completed,Rider Cancelled,3.7,5,0
TRP00000462,RDR000175,DRV00311,3/25/2025 0:00,0.445138889,Tuesday,Mall of Arabia,Tahlia Street,Jeddah,UberSELECT,43.7,186,199.28,1,199.28,Cash,No-Show,Other,3.9,4,0
TRP00000463,RDR000175,DRV00341,10/3/2024 0:00,0.921527778,Thursday,Al Andalus Mall,King Abdulaziz International Airport,Jeddah,UberComfort,31.2,73,85.21,1.91,162.75,Debit Card,Completed,Rider Cancelled,4,4,1
TRP00000464,RDR000175,DRV00278,4/14/2025 0:00,0.326388889,Monday,Mall of Arabia,Al Balad,Jeddah,UberX,5.6,25,41.15,1.91,78.6,Apple Pay,Completed,Rider Cancelled,3.8,4,1
TRP00000465,RDR000175,DRV00311,12/3/2024 0:00,0.197916667,Tuesday,Fakieh Aquarium,Jeddah Waterfront,Jeddah,UberXL,18,51,81.31,1,81.31,Debit Card,No-Show,Other,3.9,4,0
TRP00000466,RDR000175,DRV00088,11/6/2025 0:00,0.615972222,Thursday,Fakieh Aquarium,Tahlia Street,Jeddah,UberSELECT,9,37,60.09,1,60.09,Debit Card,Completed,Rider Cancelled,4.8,4.4,0
TRP00000467,RDR000175,DRV00311,8/28/2024 0:00,0.663194444,Wednesday,Tahlia Street,Jeddah Waterfront,Jeddah,UberX,42.1,158,123.94,1,123.94,Debit Card,Cancelled,No Driver Available,3.9,4,0
TRP00000468,RDR000324,DRV00367,6/27/2024 0:00,0.941666667,Thursday,Mount Uhud,Old Bazaar,Medina,UberComfort,37.8,108,137.03,2.11,289.13,Credit Card,Completed,Rider Cancelled,4.4,4.2,1
TRP00000469,RDR000324,DRV00311,11/29/2021 0:00,0.177777778,Monday,Old Bazaar,Taibah University,Medina,UberX,30.1,140,100.69,1,100.69,Credit Card,Cancelled,Driver Cancelled,3.9,4,0
TRP00000470,RDR000324,DRV00311,6/14/2023 0:00,0.627777778,Wednesday,Date Market,Hejaz Railway Museum,Medina,UberBLACK,22.7,75,92.4,1,92.4,Credit Card,Cancelled,Rider Cancelled,3.9,4,0
TRP00000471,RDR000324,DRV00016,2/14/2025 0:00,0.0375,Friday,Old Bazaar,Mount Uhud,Medina,UberBLACK,4.5,13,43.94,1,43.94,Apple Pay,Completed,Rider Cancelled,3.9,4.1,0
TRP00000472,RDR000324,DRV00201,3/3/2022 0:00,0.3875,Thursday,Taibah University,Quba Mosque,Medina,UberBLACK,10.3,40,70.33,2.27,159.65,Apple Pay,Completed,Rider Cancelled,4,4,1
TRP00000473,RDR000324,DRV00327,9/27/2025 0:00,0.947222222,Saturday,Hejaz Railway Museum,Quba Mosque,Medina,UberBLACK,26.9,120,87.27,2.37,206.83,Credit Card,Completed,Rider Cancelled,4.2,4,1
TRP00000474,RDR000324,DRV00311,10/6/2022 0:00,0.676388889,Thursday,Qiblatayn Mosque,Date Market,Medina,UberBLACK,31.7,153,152.73,1,152.73,Credit Card,Cancelled,Rider Cancelled,3.9,4,0
TRP00000475,RDR000324,DRV00180,4/29/2022 0:00,0.161111111,Friday,Mount Uhud,Al-Masjid an-Nabawi,Medina,UberXL,17,69,63.36,1,63.36,Credit Card,Completed,Rider Cancelled,4.6,4,0
TRP00000476,RDR000324,DRV00311,7/24/2022 0:00,0.297222222,Sunday,Mount Uhud,Old Bazaar,Medina,UberSELECT,7.4,17,41.33,1,41.33,Credit Card,No-Show,Rider Cancelled,3.9,4,1
TRP00000477,RDR000324,DRV00016,8/11/2024 0:00,0.543055556,Sunday,Qiblatayn Mosque,Quba Mosque,Medina,UberX,36.1,127,86.26,1,86.26,Credit Card,Completed,Rider Cancelled,3.6,4.5,0
TRP00000478,RDR000324,DRV00100,4/9/2025 0:00,0.275694444,Wednesday,Qiblatayn Mosque,Mount Uhud,Medina,UberSELECT,3.3,8,30.69,1,30.69,Mada,Completed,Rider Cancelled,4,4.8,0
TRP00000479,RDR000324,DRV00327,4/3/2023 0:00,0.691666667,Monday,Quba Mosque,Mount Uhud,Medina,UberBLACK,34.8,124,158.88,1,158.88,Credit Card,Completed,Rider Cancelled,4.3,5,0
TRP00000480,RDR000324,DRV00132,2/5/2023 0:00,0.704166667,Sunday,Rashid Mega Mall,Hejaz Railway Museum,Medina,UberBLACK,10,40,59.67,1,59.67,Credit Card,Completed,Rider Cancelled,3.8,3.8,0
TRP00000481,RDR000324,DRV00097,8/29/2023 0:00,0.145138889,Tuesday,Quba Mosque,Date Market,Medina,UberComfort,23.3,71,82.87,1,82.87,Credit Card,Completed,Rider Cancelled,4.2,4.1,0
TRP00000482,RDR000324,DRV00311,8/24/2023 0:00,0.911805556,Thursday,Rashid Mega Mall,Qiblatayn Mosque,Medina,UberBLACK,19.5,96,93.54,1,93.54,Apple Pay,No-Show,Payment Issue,3.9,4,0
TRP00000483,RDR000324,DRV00321,11/26/2022 0:00,0.029861111,Saturday,Rashid Mega Mall,Quba Mosque,Medina,UberXL,20.8,82,65.29,1,65.29,Debit Card,Completed,Rider Cancelled,4.4,3.7,0
TRP00000484,RDR000324,DRV00075,4/5/2022 0:00,0.466666667,Tuesday,Hejaz Railway Museum,Qiblatayn Mosque,Medina,UberBLACK,38.3,123,125.81,1,125.81,Credit Card,Completed,Rider Cancelled,4.6,4.6,0
TRP00000485,RDR000324,DRV00179,7/4/2025 0:00,0.515277778,Friday,Rashid Mega Mall,Al Noor Mall,Medina,UberXL,24,58,89.66,1,89.66,Credit Card,Completed,Rider Cancelled,3.8,4.9,0
TRP00000486,RDR000324,DRV00311,3/12/2022 0:00,0.104861111,Saturday,Al-Masjid an-Nabawi,Qiblatayn Mosque,Medina,UberXL,28,83,100.3,1,100.3,Credit Card,No-Show,Rider Cancelled,3.9,4,0
TRP00000487,RDR000324,DRV00311,10/23/2024 0:00,0.659722222,Wednesday,Rashid Mega Mall,Qiblatayn Mosque,Medina,UberSELECT,30.5,105,97.12,1,97.12,Credit Card,No-Show,Other,3.9,4,0
TRP00000488,RDR000596,DRV00311,10/13/2024 0:00,0.141666667,Sunday,Al Kar Tourist Village,Taif Regional Airport,Taif,UberXL,21,44,77.32,1,77.32,Debit Card,No-Show,No Driver Available,3.9,4,0
TRP00000489,RDR000596,DRV00358,6/21/2025 0:00,0.547222222,Saturday,Saiysad National Park,Al Kar Tourist Village,Taif,UberXL,34.9,129,130.35,1,130.35,Cash,Completed,Rider Cancelled,4.2,4.3,0
TRP00000490,RDR000596,DRV00038,8/1/2020 0:00,0.511111111,Saturday,Al Kar Tourist Village,Al Shafa,Taif,UberBLACK,31.1,133,105.81,1,105.81,Mada,Completed,Rider Cancelled,3.7,4,0
TRP00000491,RDR000596,DRV00143,4/5/2020 0:00,0.847916667,Sunday,Al Shafa,Shafa Mountains,Taif,UberXL,16.8,51,73.32,2.37,173.77,Cash,Completed,Rider Cancelled,4.5,4.4,1
TRP00000492,RDR000526,DRV00134,5/16/2022 0:00,0.423611111,Monday,Asir National Park,Saudi German Hospital,Abha,UberSELECT,3.6,14,32.96,1,32.96,Debit Card,Completed,Rider Cancelled,3.5,4.2,0
TRP00000493,RDR000526,DRV00312,7/4/2023 0:00,0.525,Tuesday,Al Muftaha Village,Abha Regional Airport,Abha,UberBLACK,6.2,21,49.06,1,49.06,Debit Card,Completed,Rider Cancelled,4.7,4.5,0
TRP00000494,RDR000526,DRV00214,5/30/2023 0:00,0.477083333,Tuesday,Green Mountain,Khamis Mushait,Abha,UberX,38.1,137,106.81,1,106.81,Mada,Completed,Rider Cancelled,4.7,4.4,0
TRP00000495,RDR000526,DRV00311,4/6/2022 0:00,0.764583333,Wednesday,Art Street,Al Soudah,Abha,UberBLACK,36.5,125,125.25,1,125.25,Debit Card,Cancelled,No Driver Available,3.9,4,1
TRP00000496,RDR000526,DRV00098,5/31/2023 0:00,0.570833333,Wednesday,Khamis Mushait,Abha Regional Airport,Abha,UberComfort,19.8,54,82.08,1,82.08,Debit Card,Completed,Rider Cancelled,4.8,4.4,0
TRP00000497,RDR000526,DRV00360,10/11/2022 0:00,0.771527778,Tuesday,Green Mountain,Khamis Mushait,Abha,UberSELECT,42.3,152,163.12,1.3,212.06,Debit Card,Completed,Rider Cancelled,4.6,3.6,1
TRP00000498,RDR000526,DRV00134,1/29/2023 0:00,0.199305556,Sunday,Art Street,Rijal Almaa,Abha,UberXL,15.7,70,54.48,1,54.48,Debit Card,Completed,Rider Cancelled,4.7,4.5,0
TRP00000499,RDR000526,DRV00248,2/6/2025 0:00,0.309027778,Thursday,Green Mountain,Al Soudah,Abha,UberComfort,10.3,28,56.6,1.3,73.58,Debit Card,Completed,Rider Cancelled,4.1,4.9,1
TRP00000500,RDR000526,DRV00033,11/22/2021 0:00,0.368055556,Monday,Art Street,Saudi German Hospital,Abha,UberComfort,29.7,63,126.05,1.1,138.66,Apple Pay,Completed,Rider Cancelled,4,3.9,1
TRP00000501,RDR000526,DRV00311,6/30/2025 0:00,0.913888889,Monday,Al Soudah,Rijal Almaa,Abha,UberComfort,12.1,44,50.12,1,50.12,Mada,Cancelled,Other,3.9,4,0
TRP00000502,RDR000526,DRV00121,2/21/2023 0:00,0.663888889,Tuesday,Al Soudah,Art Street,Abha,UberBLACK,7.3,32,53.17,1,53.17,Debit Card,Completed,Rider Cancelled,4.9,3.8,0
TRP00000503,RDR000526,DRV00248,12/6/2022 0:00,0.352777778,Tuesday,Al Muftaha Village,Art Street,Abha,UberBLACK,4.4,15,41.65,1.42,59.14,Debit Card,Completed,Rider Cancelled,4.2,3.9,1
TRP00000504,RDR000424,DRV00311,10/2/2025 0:00,0.932638889,Thursday,Al Ula,Tabuk Castle,Tabuk,UberBLACK,3.5,14,38.41,1,38.41,Cash,No-Show,Driver Cancelled,3.9,4,1
TRP00000505,RDR000424,DRV00144,7/1/2025 0:00,0.402777778,Tuesday,Tabuk Regional Airport,Al Disah Valley,Tabuk,UberBLACK,39.3,179,147.78,2.14,316.25,Cash,Completed,Rider Cancelled,4,4.9,1
TRP00000506,RDR000424,DRV00311,11/14/2024 0:00,0.611111111,Thursday,Tabuk Regional Airport,Tabuk University,Tabuk,UberX,13.8,30,64.49,1,64.49,Apple Pay,Cancelled,Payment Issue,3.9,4,0
TRP00000507,RDR000424,DRV00231,8/9/2025 0:00,0.161111111,Saturday,Maqna,Tabuk Regional Airport,Tabuk,UberBLACK,4.9,15,50.16,1,50.16,Cash,Completed,Rider Cancelled,4.5,4.6,0
